image_name,weather,scene,timeofday,gt_count,pred_count,tp,fp,fn,precision,recall,f1
b75781e5-27729a7d.jpg,clear,city street,night,15,6,3,3,12,0.5,0.2,0.28571428571428575
b75781e5-a44bc5af.jpg,clear,city street,night,5,2,1,1,4,0.5,0.2,0.28571428571428575
b757ae91-a9093726.jpg,clear,highway,dawn/dusk,16,13,13,0,3,1.0,0.8125,0.896551724137931
b757ae91-c4ae9ab1.jpg,clear,highway,daytime,25,3,2,1,23,0.6666666666666666,0.08,0.14285714285714285
b757f147-6a20b38f.jpg,overcast,residential,dawn/dusk,18,11,8,3,10,0.7272727272727273,0.4444444444444444,0.5517241379310345
b7586523-724c2502.jpg,clear,city street,night,23,6,5,1,18,0.8333333333333334,0.21739130434782608,0.3448275862068966
b75bda07-d83a04eb.jpg,overcast,city street,daytime,37,19,16,3,21,0.8421052631578947,0.43243243243243246,0.5714285714285715
b75cb43c-159062d9.jpg,clear,city street,night,22,7,6,1,16,0.8571428571428571,0.2727272727272727,0.41379310344827586
b75da19e-2d5038ce.jpg,partly cloudy,city street,daytime,34,21,15,6,19,0.7142857142857143,0.4411764705882353,0.5454545454545455
b75da19e-78c2c800.jpg,overcast,city street,daytime,65,28,21,7,44,0.75,0.3230769230769231,0.4516129032258065
b75da19e-a1d997ec.jpg,overcast,city street,daytime,18,17,12,5,6,0.7058823529411765,0.6666666666666666,0.6857142857142857
b75da19e-a29454b7.jpg,clear,city street,daytime,7,3,1,2,6,0.3333333333333333,0.14285714285714285,0.2
b75da19e-c1bea5b4.jpg,partly cloudy,city street,daytime,19,12,11,1,8,0.9166666666666666,0.5789473684210527,0.7096774193548387
b75da19e-ce52c274.jpg,undefined,city street,daytime,12,6,3,3,9,0.5,0.25,0.3333333333333333
b75ed92c-c9116263.jpg,clear,highway,night,9,3,2,1,7,0.6666666666666666,0.2222222222222222,0.3333333333333333
b75f355e-32bd06af.jpg,partly cloudy,residential,daytime,8,7,6,1,2,0.8571428571428571,0.75,0.7999999999999999
b75f355e-837e1a01.jpg,clear,city street,daytime,16,14,13,1,3,0.9285714285714286,0.8125,0.8666666666666666
b75f355e-b3f098b9.jpg,partly cloudy,city street,daytime,17,12,11,1,6,0.9166666666666666,0.6470588235294118,0.7586206896551724
b75f355e-b8ecbd7e.jpg,clear,city street,daytime,29,12,5,7,24,0.4166666666666667,0.1724137931034483,0.2439024390243903
b75f814e-4b7257ae.jpg,clear,highway,night,19,4,2,2,17,0.5,0.10526315789473684,0.17391304347826086
b75f814e-9861df41.jpg,clear,highway,night,5,1,1,0,4,1.0,0.2,0.33333333333333337
b75f814e-f533da40.jpg,clear,highway,night,23,1,1,0,22,1.0,0.043478260869565216,0.08333333333333333
b760329b-611024b4.jpg,partly cloudy,residential,daytime,16,10,7,3,9,0.7,0.4375,0.5384615384615384
b7610ba3-9eabe8e3.jpg,overcast,highway,daytime,21,11,9,2,12,0.8181818181818182,0.42857142857142855,0.5625
b761b4a6-ba62a4ae.jpg,rainy,city street,dawn/dusk,10,7,6,1,4,0.8571428571428571,0.6,0.7058823529411764
b761cf92-05ed0ba2.jpg,clear,residential,daytime,17,10,8,2,9,0.8,0.47058823529411764,0.5925925925925927
b761cf92-0ec720b9.jpg,clear,residential,daytime,17,13,8,5,9,0.6153846153846154,0.47058823529411764,0.5333333333333333
b761cf92-3127cc34.jpg,clear,city street,daytime,27,13,9,4,18,0.6923076923076923,0.3333333333333333,0.45
b762e497-59b064e0.jpg,clear,city street,night,20,11,7,4,13,0.6363636363636364,0.35,0.45161290322580644
b7636303-2036ba2d.jpg,clear,residential,night,15,3,3,0,12,1.0,0.2,0.33333333333333337
b764f1b2-7ce1c79f.jpg,clear,city street,night,19,6,4,2,15,0.6666666666666666,0.21052631578947367,0.32
b766079c-62ff02f3.jpg,undefined,city street,daytime,18,6,6,0,12,1.0,0.3333333333333333,0.5
b7668116-0f00b768.jpg,clear,city street,daytime,28,16,15,1,13,0.9375,0.5357142857142857,0.6818181818181818
b7668116-71da4033.jpg,partly cloudy,city street,daytime,18,7,5,2,13,0.7142857142857143,0.2777777777777778,0.4
b7676214-60e4d9eb.jpg,undefined,city street,daytime,31,18,15,3,16,0.8333333333333334,0.4838709677419355,0.6122448979591837
b7676214-b10e4e0e.jpg,clear,highway,daytime,14,11,10,1,4,0.9090909090909091,0.7142857142857143,0.8
b76792cb-0b0d99c9.jpg,clear,city street,night,9,4,4,0,5,1.0,0.4444444444444444,0.6153846153846153
b76792cb-2998adba.jpg,clear,residential,night,19,5,5,0,14,1.0,0.2631578947368421,0.4166666666666667
b768b26a-f90ad09d.jpg,clear,city street,daytime,35,19,12,7,23,0.631578947368421,0.34285714285714286,0.4444444444444445
b768ec39-d32827c2.jpg,clear,city street,night,17,7,5,2,12,0.7142857142857143,0.29411764705882354,0.4166666666666667
b769f2fa-026548da.jpg,overcast,city street,daytime,21,11,5,6,16,0.45454545454545453,0.23809523809523808,0.31249999999999994
b769f2fa-12edf532.jpg,clear,highway,daytime,22,10,7,3,15,0.7,0.3181818181818182,0.4375
b769f2fa-317151bf.jpg,overcast,city street,daytime,13,7,7,0,6,1.0,0.5384615384615384,0.7000000000000001
b769f2fa-867bf3b3.jpg,undefined,city street,daytime,12,8,7,1,5,0.875,0.5833333333333334,0.7000000000000001
b769f2fa-902d2ff3.jpg,rainy,city street,daytime,8,4,4,0,4,1.0,0.5,0.6666666666666666
b769f2fa-9473432d.jpg,undefined,city street,daytime,9,5,5,0,4,1.0,0.5555555555555556,0.7142857142857143
b769f2fa-9be9a666.jpg,undefined,city street,daytime,19,4,4,0,15,1.0,0.21052631578947367,0.34782608695652173
b769f2fa-ac5f60c7.jpg,undefined,city street,daytime,10,10,7,3,3,0.7,0.7,0.7
b769f2fa-adedab4b.jpg,rainy,highway,daytime,22,14,10,4,12,0.7142857142857143,0.45454545454545453,0.5555555555555556
b76fff5c-46f35d4c.jpg,overcast,city street,daytime,35,22,18,4,17,0.8181818181818182,0.5142857142857142,0.6315789473684209
b770f56a-3e8cba7a.jpg,clear,city street,night,13,8,3,5,10,0.375,0.23076923076923078,0.2857142857142857
b7711ddf-0f0035a8.jpg,snowy,highway,daytime,27,7,5,2,22,0.7142857142857143,0.18518518518518517,0.2941176470588235
b7719f1d-8245d9ce.jpg,partly cloudy,highway,daytime,13,4,2,2,11,0.5,0.15384615384615385,0.23529411764705882
b7719f1d-e6e580dd.jpg,partly cloudy,highway,daytime,21,9,8,1,13,0.8888888888888888,0.38095238095238093,0.5333333333333333
b77405dc-08d4db28.jpg,rainy,city street,daytime,33,22,12,10,21,0.5454545454545454,0.36363636363636365,0.43636363636363634
b775af1c-b71a7f85.jpg,partly cloudy,city street,daytime,31,13,11,2,20,0.8461538461538461,0.3548387096774194,0.5
b775af1c-bb5afbe3.jpg,overcast,city street,daytime,12,4,4,0,8,1.0,0.3333333333333333,0.5
b77826c3-b22372a9.jpg,clear,highway,daytime,28,10,9,1,19,0.9,0.32142857142857145,0.4736842105263158
b7789d1a-353aa20d.jpg,overcast,city street,daytime,14,9,5,4,9,0.5555555555555556,0.35714285714285715,0.43478260869565216
b7789d1a-92fe7627.jpg,undefined,city street,daytime,27,10,8,2,19,0.8,0.2962962962962963,0.43243243243243246
b7799f64-736f7f7e.jpg,undefined,residential,undefined,9,5,4,1,5,0.8,0.4444444444444444,0.5714285714285714
b77a6ed6-5661f543.jpg,clear,city street,daytime,34,23,20,3,14,0.8695652173913043,0.5882352941176471,0.7017543859649124
b77c4440-56fe6db9.jpg,partly cloudy,city street,daytime,13,7,6,1,7,0.8571428571428571,0.46153846153846156,0.6
b77d1f5b-db4b275d.jpg,clear,highway,night,7,0,0,0,7,0.0,0.0,0.0
b77d2f48-007d3dbd.jpg,clear,city street,night,5,2,2,0,3,1.0,0.4,0.5714285714285715
b77d2f48-020ecd39.jpg,clear,city street,dawn/dusk,29,12,10,2,19,0.8333333333333334,0.3448275862068966,0.4878048780487806
b77d2f48-a010995e.jpg,clear,highway,night,14,5,3,2,11,0.6,0.21428571428571427,0.3157894736842105
b77dc345-6d549a1b.jpg,overcast,city street,daytime,21,15,11,4,10,0.7333333333333333,0.5238095238095238,0.611111111111111
b77dc345-d1f9b91c.jpg,overcast,city street,daytime,23,14,11,3,12,0.7857142857142857,0.4782608695652174,0.5945945945945946
b77df2a1-b2c5d1bb.jpg,partly cloudy,city street,daytime,31,16,15,1,16,0.9375,0.4838709677419355,0.6382978723404255
b77e197d-572d6c7b.jpg,clear,city street,night,17,6,4,2,13,0.6666666666666666,0.23529411764705882,0.3478260869565218
b77f3729-fcbf9b93.jpg,clear,highway,daytime,9,6,5,1,4,0.8333333333333334,0.5555555555555556,0.6666666666666667
b780088d-0bf9e946.jpg,overcast,city street,daytime,41,18,16,2,25,0.8888888888888888,0.3902439024390244,0.5423728813559323
b780088d-b85f1b00.jpg,overcast,residential,daytime,22,17,14,3,8,0.8235294117647058,0.6363636363636364,0.717948717948718
b78032b6-f85e30bb.jpg,clear,highway,night,11,3,3,0,8,1.0,0.2727272727272727,0.42857142857142855
b782a90c-b8670a3c.jpg,clear,highway,night,13,6,5,1,8,0.8333333333333334,0.38461538461538464,0.5263157894736842
b782f9ad-6bc1d4ee.jpg,clear,city street,night,22,3,3,0,19,1.0,0.13636363636363635,0.24000000000000002
b7831880-0327e785.jpg,clear,city street,night,6,6,4,2,2,0.6666666666666666,0.6666666666666666,0.6666666666666666
b783536b-93708b03.jpg,clear,city street,dawn/dusk,27,15,13,2,14,0.8666666666666667,0.48148148148148145,0.6190476190476191
b7841cd5-1fe9c108.jpg,overcast,city street,daytime,17,13,11,2,6,0.8461538461538461,0.6470588235294118,0.7333333333333334
b784ff27-14060d57.jpg,clear,city street,daytime,27,16,14,2,13,0.875,0.5185185185185185,0.6511627906976744
b784ff27-58c39a23.jpg,snowy,city street,daytime,15,7,6,1,9,0.8571428571428571,0.4,0.5454545454545455
b784ff27-a05a848e.jpg,snowy,residential,daytime,13,6,6,0,7,1.0,0.46153846153846156,0.631578947368421
b784ff27-baf00daa.jpg,clear,highway,daytime,12,9,6,3,6,0.6666666666666666,0.5,0.5714285714285715
b7872bf3-ddf64f77.jpg,clear,city street,night,19,9,7,2,12,0.7777777777777778,0.3684210526315789,0.5
b788c509-56f6a40a.jpg,overcast,highway,daytime,14,6,4,2,10,0.6666666666666666,0.2857142857142857,0.4
b788c509-9ba17da1.jpg,partly cloudy,highway,daytime,7,2,1,1,6,0.5,0.14285714285714285,0.22222222222222224
b788c509-9d3284e8.jpg,undefined,city street,daytime,22,12,11,1,11,0.9166666666666666,0.5,0.6470588235294118
b78a38de-5b7a6b2f.jpg,clear,city street,night,13,2,2,0,11,1.0,0.15384615384615385,0.2666666666666667
b78cb53c-14d14771.jpg,undefined,residential,daytime,27,11,10,1,17,0.9090909090909091,0.37037037037037035,0.5263157894736842
b78cb53c-65159143.jpg,clear,city street,night,24,8,5,3,19,0.625,0.20833333333333334,0.3125
b78dd814-86a01e2e.jpg,snowy,highway,night,7,3,1,2,6,0.3333333333333333,0.14285714285714285,0.2
b78dd814-b57822af.jpg,snowy,residential,night,17,9,7,2,10,0.7777777777777778,0.4117647058823529,0.5384615384615384
b7910b55-a1ab1901.jpg,overcast,city street,daytime,14,12,12,0,2,1.0,0.8571428571428571,0.923076923076923
b792daf1-52513869.jpg,clear,city street,daytime,32,15,13,2,19,0.8666666666666667,0.40625,0.5531914893617021
b792daf1-e95167d2.jpg,clear,city street,dawn/dusk,55,21,17,4,38,0.8095238095238095,0.3090909090909091,0.4473684210526316
b79307e6-6cfc1c5b.jpg,clear,highway,daytime,13,4,3,1,10,0.75,0.23076923076923078,0.3529411764705882
b7935597-0fb3bad7.jpg,overcast,city street,dawn/dusk,20,15,12,3,8,0.8,0.6,0.6857142857142857
b7935597-13c4b9dd.jpg,partly cloudy,residential,daytime,33,14,12,2,21,0.8571428571428571,0.36363636363636365,0.5106382978723404
b797647c-5f2154db.jpg,overcast,city street,daytime,17,10,10,0,7,1.0,0.5882352941176471,0.7407407407407407
b797647c-674197dc.jpg,partly cloudy,city street,dawn/dusk,12,7,6,1,6,0.8571428571428571,0.5,0.631578947368421
b7979b09-89a5a8ea.jpg,clear,city street,night,27,10,6,4,21,0.6,0.2222222222222222,0.32432432432432434
b797d23a-a415ce55.jpg,undefined,residential,daytime,27,8,8,0,19,1.0,0.2962962962962963,0.45714285714285713
b7984475-0a28901d.jpg,clear,city street,daytime,30,7,5,2,25,0.7142857142857143,0.16666666666666666,0.2702702702702703
b7993af5-b544c0da.jpg,clear,city street,night,4,0,0,0,4,0.0,0.0,0.0
b79c1f8d-235c1229.jpg,undefined,city street,daytime,21,15,9,6,12,0.6,0.42857142857142855,0.5
b79c1f8d-33e358e0.jpg,clear,highway,night,13,4,3,1,10,0.75,0.23076923076923078,0.3529411764705882
b79c1f8d-8409e845.jpg,overcast,city street,daytime,14,9,8,1,6,0.8888888888888888,0.5714285714285714,0.6956521739130435
b79c1f8d-87a1881a.jpg,undefined,city street,daytime,16,15,5,10,11,0.3333333333333333,0.3125,0.3225806451612903
b79c1f8d-f34cbff5.jpg,clear,highway,dawn/dusk,10,9,6,3,4,0.6666666666666666,0.6,0.631578947368421
b79d2bd8-b3eb6fa9.jpg,clear,highway,night,14,1,0,1,14,0.0,0.0,0.0
b79d7247-1b5a4f2c.jpg,rainy,city street,daytime,22,7,7,0,15,1.0,0.3181818181818182,0.4827586206896552
b79d7247-6750fc90.jpg,rainy,highway,daytime,12,8,6,2,6,0.75,0.5,0.6
b7a16331-0c817de1.jpg,clear,highway,daytime,7,2,2,0,5,1.0,0.2857142857142857,0.4444444444444445
b7a16331-728c61ea.jpg,clear,highway,daytime,14,6,5,1,9,0.8333333333333334,0.35714285714285715,0.5
b7a175e0-52e0bbc9.jpg,clear,city street,night,19,5,4,1,15,0.8,0.21052631578947367,0.3333333333333333
b7a175e0-ea597801.jpg,clear,highway,night,8,1,1,0,7,1.0,0.125,0.2222222222222222
b7a3fc87-1c0a396b.jpg,clear,highway,daytime,12,3,2,1,10,0.6666666666666666,0.16666666666666666,0.26666666666666666
b7a43d54-9a0a14f5.jpg,overcast,city street,daytime,34,18,13,5,21,0.7222222222222222,0.38235294117647056,0.4999999999999999
b7a8e795-056b3c79.jpg,undefined,city street,daytime,20,14,12,2,8,0.8571428571428571,0.6,0.7058823529411764
b7a8e795-06d17ead.jpg,partly cloudy,city street,daytime,43,19,17,2,26,0.8947368421052632,0.3953488372093023,0.5483870967741935
b7a8e795-06dce576.jpg,overcast,city street,daytime,25,13,10,3,15,0.7692307692307693,0.4,0.5263157894736842
b7a8e795-0ff55db2.jpg,overcast,city street,daytime,13,5,4,1,9,0.8,0.3076923076923077,0.4444444444444444
b7a8e795-1e7e5390.jpg,overcast,city street,daytime,18,15,14,1,4,0.9333333333333333,0.7777777777777778,0.8484848484848485
b7a8e795-36cc1230.jpg,clear,city street,daytime,28,16,14,2,14,0.875,0.5,0.6363636363636364
b7a8e795-779e8c02.jpg,partly cloudy,city street,daytime,26,14,8,6,18,0.5714285714285714,0.3076923076923077,0.4
b7a8e795-ff80fddf.jpg,overcast,city street,daytime,25,17,15,2,10,0.8823529411764706,0.6,0.7142857142857143
b7a97cb6-1d099495.jpg,clear,city street,night,16,2,0,2,16,0.0,0.0,0.0
b7a97cb6-a10ac1b2.jpg,clear,highway,night,5,1,1,0,4,1.0,0.2,0.33333333333333337
b7a9b166-01d09e6b.jpg,clear,city street,daytime,16,14,12,2,4,0.8571428571428571,0.75,0.7999999999999999
b7a9b166-176e18ae.jpg,clear,highway,daytime,16,6,6,0,10,1.0,0.375,0.5454545454545454
b7a9b166-341c551a.jpg,undefined,highway,daytime,13,10,7,3,6,0.7,0.5384615384615384,0.608695652173913
b7a9b166-52309c81.jpg,clear,city street,daytime,23,5,5,0,18,1.0,0.21739130434782608,0.3571428571428571
b7a9b166-5c58b563.jpg,undefined,highway,daytime,24,10,7,3,17,0.7,0.2916666666666667,0.4117647058823529
b7a9b166-7d9db10e.jpg,snowy,highway,daytime,7,2,2,0,5,1.0,0.2857142857142857,0.4444444444444445
b7a9b166-a7b6abec.jpg,snowy,city street,daytime,21,15,12,3,9,0.8,0.5714285714285714,0.6666666666666666
b7a9b166-fd70d717.jpg,snowy,highway,daytime,17,6,4,2,13,0.6666666666666666,0.23529411764705882,0.3478260869565218
b7aa329e-25d68dec.jpg,clear,residential,daytime,5,4,2,2,3,0.5,0.4,0.4444444444444445
b7ab6225-743ee003.jpg,clear,highway,night,10,6,6,0,4,1.0,0.6,0.7499999999999999
b7ab6225-7a1edecd.jpg,clear,highway,night,25,6,4,2,21,0.6666666666666666,0.16,0.25806451612903225
b7abfbea-3067ba7b.jpg,clear,city street,daytime,21,5,3,2,18,0.6,0.14285714285714285,0.23076923076923073
b7ad4512-145bbccb.jpg,rainy,residential,daytime,10,9,8,1,2,0.8888888888888888,0.8,0.8421052631578948
b7ad4512-5b2510d8.jpg,rainy,residential,daytime,13,14,9,5,4,0.6428571428571429,0.6923076923076923,0.6666666666666666
b7ad4512-be6f5823.jpg,undefined,residential,daytime,29,12,12,0,17,1.0,0.41379310344827586,0.5853658536585366
b7ad967b-5ffacb53.jpg,clear,highway,daytime,7,4,3,1,4,0.75,0.42857142857142855,0.5454545454545454
b7ada391-dd104c12.jpg,clear,highway,night,7,1,1,0,6,1.0,0.14285714285714285,0.25
b7b07700-7dd6ec37.jpg,partly cloudy,highway,daytime,5,0,0,0,5,0.0,0.0,0.0
b7b07700-ba279921.jpg,partly cloudy,highway,daytime,27,7,6,1,21,0.8571428571428571,0.2222222222222222,0.35294117647058826
b7b09a19-d9ce1598.jpg,clear,city street,night,20,3,1,2,19,0.3333333333333333,0.05,0.08695652173913045
b7b110ca-fac51d5b.jpg,clear,city street,night,26,7,4,3,22,0.5714285714285714,0.15384615384615385,0.24242424242424246
b7b1242b-3c255af6.jpg,overcast,highway,daytime,4,3,2,1,2,0.6666666666666666,0.5,0.5714285714285715
b7b132fc-12fe1b49.jpg,undefined,city street,daytime,16,10,9,1,7,0.9,0.5625,0.6923076923076923
b7b132fc-72617f81.jpg,overcast,city street,daytime,21,16,15,1,6,0.9375,0.7142857142857143,0.8108108108108109
b7b132fc-ba819254.jpg,undefined,city street,daytime,22,15,11,4,11,0.7333333333333333,0.5,0.5945945945945945
b7b1f657-c3290194.jpg,undefined,city street,daytime,24,13,9,4,15,0.6923076923076923,0.375,0.48648648648648646
b7b32a5f-87311a3a.jpg,clear,highway,night,24,2,2,0,22,1.0,0.08333333333333333,0.15384615384615385
b7b32a5f-90bce6e1.jpg,clear,highway,night,13,4,4,0,9,1.0,0.3076923076923077,0.47058823529411764
b7b3a558-45775f2e.jpg,clear,highway,night,8,4,3,1,5,0.75,0.375,0.5
b7b3a558-82db42a5.jpg,clear,highway,night,5,0,0,0,5,0.0,0.0,0.0
b7b3a558-cacc0e78.jpg,clear,highway,night,14,8,5,3,9,0.625,0.35714285714285715,0.45454545454545453
b7b3a558-f047b273.jpg,clear,highway,night,17,0,0,0,17,0.0,0.0,0.0
b7b554e4-753c2c08.jpg,clear,city street,daytime,25,11,9,2,16,0.8181818181818182,0.36,0.5
b7b58fcc-1ac3ea04.jpg,clear,highway,daytime,28,12,12,0,16,1.0,0.42857142857142855,0.6
b7b7c088-13945e4c.jpg,overcast,city street,daytime,5,1,1,0,4,1.0,0.2,0.33333333333333337
b7b7c088-2fda29df.jpg,overcast,residential,daytime,7,2,1,1,6,0.5,0.14285714285714285,0.22222222222222224
b7b89e71-e92f6983.jpg,overcast,highway,dawn/dusk,11,5,4,1,7,0.8,0.36363636363636365,0.5000000000000001
b7ba2ed7-7f381040.jpg,overcast,residential,night,16,8,7,1,9,0.875,0.4375,0.5833333333333334
b7ba8fee-e6a5e940.jpg,rainy,city street,night,12,0,0,0,12,0.0,0.0,0.0
b7ba8fee-fcbd00e5.jpg,undefined,city street,night,4,0,0,0,4,0.0,0.0,0.0
b7ba9ad7-f89df072.jpg,overcast,residential,daytime,10,6,5,1,5,0.8333333333333334,0.5,0.625
b7bb0d6e-0fa5f5ae.jpg,overcast,city street,dawn/dusk,4,1,0,1,4,0.0,0.0,0.0
b7bb0d6e-1922b34d.jpg,partly cloudy,city street,daytime,23,7,6,1,17,0.8571428571428571,0.2608695652173913,0.4
b7bb0d6e-19d84993.jpg,partly cloudy,city street,night,17,7,5,2,12,0.7142857142857143,0.29411764705882354,0.4166666666666667
b7bb0d6e-552b4dd9.jpg,partly cloudy,highway,daytime,9,4,2,2,7,0.5,0.2222222222222222,0.30769230769230765
b7bb0d6e-87e194fd.jpg,partly cloudy,highway,daytime,7,1,0,1,7,0.0,0.0,0.0
b7bb0d6e-b018e560.jpg,clear,highway,daytime,5,2,1,1,4,0.5,0.2,0.28571428571428575
b7bb37d8-95dcf32f.jpg,clear,highway,daytime,10,7,5,2,5,0.7142857142857143,0.5,0.588235294117647
b7bb37d8-c413361a.jpg,clear,city street,daytime,29,10,6,4,23,0.6,0.20689655172413793,0.3076923076923077
b7bb37d8-da8a74d7.jpg,clear,highway,daytime,6,3,2,1,4,0.6666666666666666,0.3333333333333333,0.4444444444444444
b7bb64a4-885f7346.jpg,snowy,residential,daytime,29,11,9,2,20,0.8181818181818182,0.3103448275862069,0.45000000000000007
b7bbb1fe-1cec6316.jpg,clear,city street,night,6,6,5,1,1,0.8333333333333334,0.8333333333333334,0.8333333333333334
b7bcc17a-17f66377.jpg,overcast,city street,daytime,44,18,16,2,28,0.8888888888888888,0.36363636363636365,0.5161290322580644
b7bcc17a-3d51ea5e.jpg,clear,residential,dawn/dusk,34,17,13,4,21,0.7647058823529411,0.38235294117647056,0.5098039215686274
b7bcc17a-6d53c833.jpg,clear,highway,night,11,2,2,0,9,1.0,0.18181818181818182,0.3076923076923077
b7bcc17a-72df68f9.jpg,clear,residential,daytime,29,15,13,2,16,0.8666666666666667,0.4482758620689655,0.5909090909090909
b7bcc17a-7feae7dd.jpg,clear,city street,night,6,1,1,0,5,1.0,0.16666666666666666,0.2857142857142857
b7bcc17a-8838a45e.jpg,clear,highway,night,17,7,6,1,11,0.8571428571428571,0.35294117647058826,0.5
b7bcc17a-c3da43c8.jpg,clear,highway,night,12,6,4,2,8,0.6666666666666666,0.3333333333333333,0.4444444444444444
b7bcc17a-cb639c92.jpg,clear,highway,night,7,7,5,2,2,0.7142857142857143,0.7142857142857143,0.7142857142857143
b7bcc17a-cd0f0f68.jpg,partly cloudy,residential,daytime,24,11,9,2,15,0.8181818181818182,0.375,0.5142857142857142
b7bd8b85-9f43d43e.jpg,clear,highway,dawn/dusk,14,4,2,2,12,0.5,0.14285714285714285,0.22222222222222224
b7becb56-e97b2d91.jpg,clear,highway,night,22,4,3,1,19,0.75,0.13636363636363635,0.23076923076923075
b7bf181d-8a32731e.jpg,overcast,highway,daytime,28,7,7,0,21,1.0,0.25,0.4
b7bfad97-89e3ef28.jpg,clear,city street,dawn/dusk,48,21,15,6,33,0.7142857142857143,0.3125,0.43478260869565216
b7bfad97-abd8ddef.jpg,partly cloudy,city street,daytime,36,7,7,0,29,1.0,0.19444444444444445,0.32558139534883723
b7bfad97-d095e272.jpg,partly cloudy,gas stations,dawn/dusk,29,11,9,2,20,0.8181818181818182,0.3103448275862069,0.45000000000000007
b7c448a7-d2d6ae03.jpg,overcast,residential,daytime,17,8,7,1,10,0.875,0.4117647058823529,0.56
b7c48676-355433ae.jpg,snowy,city street,daytime,15,10,9,1,6,0.9,0.6,0.7200000000000001
b7c48676-79eba8a1.jpg,snowy,highway,daytime,9,4,3,1,6,0.75,0.3333333333333333,0.46153846153846156
b7c48676-d61a6e81.jpg,snowy,city street,daytime,23,12,11,1,12,0.9166666666666666,0.4782608695652174,0.6285714285714286
b7c5b8ef-5c9960a8.jpg,clear,highway,night,18,2,2,0,16,1.0,0.1111111111111111,0.19999999999999998
b7c5b8ef-b233d513.jpg,clear,city street,night,30,16,14,2,16,0.875,0.4666666666666667,0.608695652173913
b7c8c7f6-54290bbc.jpg,clear,highway,night,13,5,4,1,9,0.8,0.3076923076923077,0.4444444444444444
b7c8c7f6-899b3996.jpg,clear,highway,night,17,5,3,2,14,0.6,0.17647058823529413,0.2727272727272727
b7c91476-fe3e68ec.jpg,clear,city street,night,25,8,3,5,22,0.375,0.12,0.18181818181818182
b7cf9504-dfc7bd99.jpg,snowy,city street,daytime,25,10,9,1,16,0.9,0.36,0.5142857142857143
b7d13f97-0aec1868.jpg,clear,city street,night,23,4,2,2,21,0.5,0.08695652173913043,0.14814814814814817
b7d13f97-221ebf7b.jpg,clear,highway,night,4,0,0,0,4,0.0,0.0,0.0
b7d13f97-2952d459.jpg,clear,highway,night,6,2,1,1,5,0.5,0.16666666666666666,0.25
b7d13f97-3df013fa.jpg,undefined,city street,night,9,3,2,1,7,0.6666666666666666,0.2222222222222222,0.3333333333333333
b7d13f97-55885a3b.jpg,clear,highway,night,6,0,0,0,6,0.0,0.0,0.0
b7d13f97-74ae37ed.jpg,clear,highway,night,8,1,0,1,8,0.0,0.0,0.0
b7d13f97-9f4fcb90.jpg,clear,residential,night,19,5,3,2,16,0.6,0.15789473684210525,0.25
b7d277b3-26d83b90.jpg,clear,highway,dawn/dusk,15,3,3,0,12,1.0,0.2,0.33333333333333337
b7d277b3-a6f32171.jpg,clear,city street,daytime,19,9,9,0,10,1.0,0.47368421052631576,0.6428571428571429
b7d277b3-fc03ae80.jpg,clear,city street,night,16,8,6,2,10,0.75,0.375,0.5
b7d34a28-7404150e.jpg,clear,city street,night,14,10,7,3,7,0.7,0.5,0.5833333333333334
b7d3916f-ab5b5296.jpg,overcast,city street,daytime,38,15,11,4,27,0.7333333333333333,0.2894736842105263,0.4150943396226416
b7d46034-88afd89c.jpg,undefined,city street,daytime,18,11,7,4,11,0.6363636363636364,0.3888888888888889,0.4827586206896552
b7d46034-cd47154f.jpg,overcast,city street,daytime,17,7,7,0,10,1.0,0.4117647058823529,0.5833333333333334
b7d7713a-0ce4c8f1.jpg,partly cloudy,city street,daytime,21,9,7,2,14,0.7777777777777778,0.3333333333333333,0.4666666666666666
b7d7713a-a58eef67.jpg,undefined,highway,daytime,23,1,1,0,22,1.0,0.043478260869565216,0.08333333333333333
b7d7b438-7e499016.jpg,clear,highway,daytime,10,6,6,0,4,1.0,0.6,0.7499999999999999
b7d875e8-35d6222a.jpg,rainy,city street,night,24,6,5,1,19,0.8333333333333334,0.20833333333333334,0.33333333333333337
b7d8cd90-a01c6422.jpg,clear,city street,daytime,33,13,9,4,24,0.6923076923076923,0.2727272727272727,0.391304347826087
b7d9a95e-f9901594.jpg,clear,residential,daytime,38,13,11,2,27,0.8461538461538461,0.2894736842105263,0.4313725490196079
b7da46cc-c6b02c40.jpg,clear,city street,night,16,5,4,1,12,0.8,0.25,0.38095238095238093
b7db31d1-06d2afc1.jpg,clear,highway,daytime,19,12,12,0,7,1.0,0.631578947368421,0.7741935483870968
b7db31d1-188d4a34.jpg,undefined,city street,daytime,24,15,15,0,9,1.0,0.625,0.7692307692307693
b7db31d1-7ccff061.jpg,clear,city street,night,15,7,5,2,10,0.7142857142857143,0.3333333333333333,0.4545454545454545
b7db31d1-fa13a84a.jpg,undefined,residential,daytime,24,13,8,5,16,0.6153846153846154,0.3333333333333333,0.43243243243243246
b7dbc526-68892204.jpg,rainy,city street,daytime,33,17,15,2,18,0.8823529411764706,0.45454545454545453,0.6
b7dbe50a-3738a448.jpg,foggy,highway,night,15,2,2,0,13,1.0,0.13333333333333333,0.23529411764705882
b7dc9921-4c58cd1b.jpg,clear,city street,night,38,9,4,5,34,0.4444444444444444,0.10526315789473684,0.1702127659574468
